county,date,Reff
Orange,2020-01-15 00:00:00,1.4814
Orange,2020-01-16 00:00:00,1.4768
Orange,2020-01-17 00:00:00,1.4724
Orange,2020-01-18 00:00:00,1.4818
Orange,2020-01-19 00:00:00,1.4808
Orange,2020-01-20 00:00:00,1.4928
Orange,2020-01-21 00:00:00,1.5093
Orange,2020-01-22 00:00:00,1.5088
Orange,2020-01-23 00:00:00,1.5181
Orange,2020-01-24 00:00:00,1.5222
Orange,2020-01-25 00:00:00,1.5287
Orange,2020-01-26 00:00:00,1.5352
Orange,2020-01-27 00:00:00,1.5563
Orange,2020-01-28 00:00:00,1.5629
Orange,2020-01-29 00:00:00,1.5636
Orange,2020-01-30 00:00:00,1.5743
Orange,2020-01-31 00:00:00,1.5949
Orange,2020-02-01 00:00:00,1.6117
Orange,2020-02-02 00:00:00,1.6253
Orange,2020-02-03 00:00:00,1.6343
Orange,2020-02-04 00:00:00,1.6430
Orange,2020-02-05 00:00:00,1.6594
Orange,2020-02-06 00:00:00,1.6796
Orange,2020-02-07 00:00:00,1.6937
Orange,2020-02-08 00:00:00,1.7157
Orange,2020-02-09 00:00:00,1.7416
Orange,2020-02-10 00:00:00,1.7550
Orange,2020-02-11 00:00:00,1.7806
Orange,2020-02-12 00:00:00,1.7950
Orange,2020-02-13 00:00:00,1.8193
Orange,2020-02-14 00:00:00,1.8513
Orange,2020-02-15 00:00:00,1.8637
Orange,2020-02-16 00:00:00,1.8996
Orange,2020-02-17 00:00:00,1.9199
Orange,2020-02-18 00:00:00,1.9353
Orange,2020-02-19 00:00:00,1.9573
Orange,2020-02-20 00:00:00,1.9892
Orange,2020-02-21 00:00:00,2.0109
Orange,2020-02-22 00:00:00,2.0413
Orange,2020-02-23 00:00:00,2.0514
Orange,2020-02-24 00:00:00,2.0767
Orange,2020-02-25 00:00:00,2.0952
Orange,2020-02-26 00:00:00,2.1158
Orange,2020-02-27 00:00:00,2.1315
Orange,2020-02-28 00:00:00,2.1343
Orange,2020-02-29 00:00:00,2.1323
Orange,2020-03-01 00:00:00,2.1286
Orange,2020-03-02 00:00:00,2.1135
Orange,2020-03-03 00:00:00,2.1187
Orange,2020-03-04 00:00:00,2.1086
Orange,2020-03-05 00:00:00,2.0880
Orange,2020-03-06 00:00:00,2.0717
Orange,2020-03-07 00:00:00,2.0418
Orange,2020-03-08 00:00:00,1.9964
Orange,2020-03-09 00:00:00,1.9639
Orange,2020-03-10 00:00:00,1.9199
Orange,2020-03-11 00:00:00,1.8655
Orange,2020-03-12 00:00:00,1.8104
Orange,2020-03-13 00:00:00,1.7671
Orange,2020-03-14 00:00:00,1.7077
Orange,2020-03-15 00:00:00,1.6446
Orange,2020-03-16 00:00:00,1.5976
Orange,2020-03-17 00:00:00,1.5507
Orange,2020-03-18 00:00:00,1.4980
Orange,2020-03-19 00:00:00,1.4495
Orange,2020-03-20 00:00:00,1.4011
Orange,2020-03-21 00:00:00,1.3561
Orange,2020-03-22 00:00:00,1.3211
Orange,2020-03-23 00:00:00,1.2823
Orange,2020-03-24 00:00:00,1.2489
Orange,2020-03-25 00:00:00,1.2216
Orange,2020-03-26 00:00:00,1.1935
Orange,2020-03-27 00:00:00,1.1761
Orange,2020-03-28 00:00:00,1.1530
Orange,2020-03-29 00:00:00,1.1351
Orange,2020-03-30 00:00:00,1.1227
Orange,2020-03-31 00:00:00,1.1070
Orange,2020-04-01 00:00:00,1.0995
Orange,2020-04-02 00:00:00,1.0934
Orange,2020-04-03 00:00:00,1.0879
Orange,2020-04-04 00:00:00,1.0789
Orange,2020-04-05 00:00:00,1.0786
Orange,2020-04-06 00:00:00,1.0746
Orange,2020-04-07 00:00:00,1.0738
Orange,2020-04-08 00:00:00,1.0731
Orange,2020-04-09 00:00:00,1.0728
Orange,2020-04-10 00:00:00,1.0714
Orange,2020-04-11 00:00:00,1.0695
Orange,2020-04-12 00:00:00,1.0736
Orange,2020-04-13 00:00:00,1.0753
Orange,2020-04-14 00:00:00,1.0783
Orange,2020-04-15 00:00:00,1.0766
Orange,2020-04-16 00:00:00,1.0796
Orange,2020-04-17 00:00:00,1.0806
Orange,2020-04-18 00:00:00,1.0776
Orange,2020-04-19 00:00:00,1.0779
Orange,2020-04-20 00:00:00,1.0779
Orange,2020-04-21 00:00:00,1.0856
Orange,2020-04-22 00:00:00,1.0829
Orange,2020-04-23 00:00:00,1.0788
Orange,2020-04-24 00:00:00,1.0754
Orange,2020-04-25 00:00:00,1.0692
Orange,2020-04-26 00:00:00,1.0691
Orange,2020-04-27 00:00:00,1.0591
Orange,2020-04-28 00:00:00,1.0567
Orange,2020-04-29 00:00:00,1.0581
Orange,2020-04-30 00:00:00,1.0509
Orange,2020-05-01 00:00:00,1.0506
Orange,2020-05-02 00:00:00,1.0491
Orange,2020-05-03 00:00:00,1.0486
Orange,2020-05-04 00:00:00,1.0417
Orange,2020-05-05 00:00:00,1.0417
Orange,2020-05-06 00:00:00,1.0443
Orange,2020-05-07 00:00:00,1.0469
Orange,2020-05-08 00:00:00,1.0452
Orange,2020-05-09 00:00:00,1.0453
Orange,2020-05-10 00:00:00,1.0414
Orange,2020-05-11 00:00:00,1.0468
Orange,2020-05-12 00:00:00,1.0462
Orange,2020-05-13 00:00:00,1.0454
Orange,2020-05-14 00:00:00,1.0492
Orange,2020-05-15 00:00:00,1.0508
Orange,2020-05-16 00:00:00,1.0516
Orange,2020-05-17 00:00:00,1.0520
Orange,2020-05-18 00:00:00,1.0531
Orange,2020-05-19 00:00:00,1.0636
Orange,2020-05-20 00:00:00,1.0674
Orange,2020-05-21 00:00:00,1.0729
Orange,2020-05-22 00:00:00,1.0795
Orange,2020-05-23 00:00:00,1.0889
Orange,2020-05-24 00:00:00,1.0951
Orange,2020-05-25 00:00:00,1.1021
Orange,2020-05-26 00:00:00,1.1104
Orange,2020-05-27 00:00:00,1.1138
Orange,2020-05-28 00:00:00,1.1204
Orange,2020-05-29 00:00:00,1.1272
Orange,2020-05-30 00:00:00,1.1513
Orange,2020-05-31 00:00:00,1.1611
Orange,2020-06-01 00:00:00,1.1671
Orange,2020-06-02 00:00:00,1.1792
Orange,2020-06-03 00:00:00,1.1865
Orange,2020-06-04 00:00:00,1.1986
Orange,2020-06-05 00:00:00,1.2076
Orange,2020-06-06 00:00:00,1.2114
Orange,2020-06-07 00:00:00,1.2184
Orange,2020-06-08 00:00:00,1.2286
Orange,2020-06-09 00:00:00,1.2257
Orange,2020-06-10 00:00:00,1.2299
Orange,2020-06-11 00:00:00,1.2244
Orange,2020-06-12 00:00:00,1.2190
Orange,2020-06-13 00:00:00,1.2195
Orange,2020-06-14 00:00:00,1.2169
Orange,2020-06-15 00:00:00,1.2047
Orange,2020-06-16 00:00:00,1.1979
Orange,2020-06-17 00:00:00,1.1745
Orange,2020-06-18 00:00:00,1.1697
Orange,2020-06-19 00:00:00,1.1548
Orange,2020-06-20 00:00:00,1.1358
Orange,2020-06-21 00:00:00,1.1278
Orange,2020-06-22 00:00:00,1.1057
Orange,2020-06-23 00:00:00,1.0900
Orange,2020-06-24 00:00:00,1.0713
Orange,2020-06-25 00:00:00,1.0580
Orange,2020-06-26 00:00:00,1.0414
Orange,2020-06-27 00:00:00,1.0241
Orange,2020-06-28 00:00:00,1.0131
Orange,2020-06-29 00:00:00,1.0059
Orange,2020-06-30 00:00:00,0.9889
Orange,2020-07-01 00:00:00,0.9774
Orange,2020-07-02 00:00:00,0.9662
Orange,2020-07-03 00:00:00,0.9545
Orange,2020-07-04 00:00:00,0.9436
Orange,2020-07-05 00:00:00,0.9396
Orange,2020-07-06 00:00:00,0.9352
Orange,2020-07-07 00:00:00,0.9246
Orange,2020-07-08 00:00:00,0.9204
Orange,2020-07-09 00:00:00,0.9146
Orange,2020-07-10 00:00:00,0.9112
Orange,2020-07-11 00:00:00,0.9066
Orange,2020-07-12 00:00:00,0.9100
Orange,2020-07-13 00:00:00,0.9084
Orange,2020-07-14 00:00:00,0.9096
Orange,2020-07-15 00:00:00,0.9121
Orange,2020-07-16 00:00:00,0.9100
Orange,2020-07-17 00:00:00,0.9108
Orange,2020-07-18 00:00:00,0.9121
Orange,2020-07-19 00:00:00,0.9150
Orange,2020-07-20 00:00:00,0.9161
Orange,2020-07-21 00:00:00,0.9183
Orange,2020-07-22 00:00:00,0.9236
Orange,2020-07-23 00:00:00,0.9228
Orange,2020-07-24 00:00:00,0.9220
Orange,2020-07-25 00:00:00,0.9218
Orange,2020-07-26 00:00:00,0.9252
Orange,2020-07-27 00:00:00,0.9233
Orange,2020-07-28 00:00:00,0.9200
Orange,2020-07-29 00:00:00,0.9196
Orange,2020-07-30 00:00:00,0.9165
Orange,2020-07-31 00:00:00,0.9176
Orange,2020-08-01 00:00:00,0.9130
Orange,2020-08-02 00:00:00,0.9100
Orange,2020-08-03 00:00:00,0.9071
Orange,2020-08-04 00:00:00,0.9124
Orange,2020-08-05 00:00:00,0.9065
Orange,2020-08-06 00:00:00,0.9078
Orange,2020-08-07 00:00:00,0.9077
Orange,2020-08-08 00:00:00,0.9073
Orange,2020-08-09 00:00:00,0.9021
Orange,2020-08-10 00:00:00,0.8984
Orange,2020-08-11 00:00:00,0.8933
Orange,2020-08-12 00:00:00,0.8948
Orange,2020-08-13 00:00:00,0.8925
Orange,2020-08-14 00:00:00,0.8897
Orange,2020-08-15 00:00:00,0.8846
Orange,2020-08-16 00:00:00,0.8788
Orange,2020-08-17 00:00:00,0.8777
Orange,2020-08-18 00:00:00,0.8756
Orange,2020-08-19 00:00:00,0.8752
Orange,2020-08-20 00:00:00,0.8764
Orange,2020-08-21 00:00:00,0.8771
Orange,2020-08-22 00:00:00,0.8731
Orange,2020-08-23 00:00:00,0.8755
Orange,2020-08-24 00:00:00,0.8776
Orange,2020-08-25 00:00:00,0.8754
Orange,2020-08-26 00:00:00,0.8788
Orange,2020-08-27 00:00:00,0.8824
Orange,2020-08-28 00:00:00,0.8836
Orange,2020-08-29 00:00:00,0.8880
Orange,2020-08-30 00:00:00,0.8900
Orange,2020-08-31 00:00:00,0.8974
Orange,2020-09-01 00:00:00,0.9070
Orange,2020-09-02 00:00:00,0.9109
Orange,2020-09-03 00:00:00,0.9184
Orange,2020-09-04 00:00:00,0.9238
Orange,2020-09-05 00:00:00,0.9283
Orange,2020-09-06 00:00:00,0.9346
Orange,2020-09-07 00:00:00,0.9435
Orange,2020-09-08 00:00:00,0.9468
Orange,2020-09-09 00:00:00,0.9450
Orange,2020-09-10 00:00:00,0.9472
Orange,2020-09-11 00:00:00,0.9537
Orange,2020-09-12 00:00:00,0.9611
Orange,2020-09-13 00:00:00,0.9668
Orange,2020-09-14 00:00:00,0.9710
Orange,2020-09-15 00:00:00,0.9757
Orange,2020-09-16 00:00:00,0.9817
Orange,2020-09-17 00:00:00,0.9914
Orange,2020-09-18 00:00:00,0.9886
Orange,2020-09-19 00:00:00,0.9882
Orange,2020-09-20 00:00:00,0.9868
Orange,2020-09-21 00:00:00,0.9833
Orange,2020-09-22 00:00:00,0.9899
Orange,2020-09-23 00:00:00,0.9863
Orange,2020-09-24 00:00:00,0.9910
Orange,2020-09-25 00:00:00,0.9965
Orange,2020-09-26 00:00:00,0.9983
Orange,2020-09-27 00:00:00,1.0011
Orange,2020-09-28 00:00:00,1.0046
Orange,2020-09-29 00:00:00,1.0083
Orange,2020-09-30 00:00:00,1.0146
Orange,2020-10-01 00:00:00,1.0197
Orange,2020-10-02 00:00:00,1.0203
Orange,2020-10-03 00:00:00,1.0291
Orange,2020-10-04 00:00:00,1.0336
Orange,2020-10-05 00:00:00,1.0367
Orange,2020-10-06 00:00:00,1.0449
Orange,2020-10-07 00:00:00,1.0512
Orange,2020-10-08 00:00:00,1.0497
Orange,2020-10-09 00:00:00,1.0580
Orange,2020-10-10 00:00:00,1.0632
Orange,2020-10-11 00:00:00,1.0692
Orange,2020-10-12 00:00:00,1.0681
Orange,2020-10-13 00:00:00,1.0797
Orange,2020-10-14 00:00:00,1.0879
Orange,2020-10-15 00:00:00,1.0982
Orange,2020-10-16 00:00:00,1.1051
Orange,2020-10-17 00:00:00,1.1124
Orange,2020-10-18 00:00:00,1.1125
Orange,2020-10-19 00:00:00,1.1203
Orange,2020-10-20 00:00:00,1.1249
Orange,2020-10-21 00:00:00,1.1246
Orange,2020-10-22 00:00:00,1.1348
Orange,2020-10-23 00:00:00,1.1384
Orange,2020-10-24 00:00:00,1.1439
Orange,2020-10-25 00:00:00,1.1466
Orange,2020-10-26 00:00:00,1.1513
Orange,2020-10-27 00:00:00,1.1534
Orange,2020-10-28 00:00:00,1.1570
Orange,2020-10-29 00:00:00,1.1586
Orange,2020-10-30 00:00:00,1.1664
Orange,2020-10-31 00:00:00,1.1730
Orange,2020-11-01 00:00:00,1.1703
Orange,2020-11-02 00:00:00,1.1777
Orange,2020-11-03 00:00:00,1.1786
Orange,2020-11-04 00:00:00,1.1822
Orange,2020-11-05 00:00:00,1.1872
Orange,2020-11-06 00:00:00,1.1834
Orange,2020-11-07 00:00:00,1.1852
Orange,2020-11-08 00:00:00,1.1937
Orange,2020-11-09 00:00:00,1.1917
Orange,2020-11-10 00:00:00,1.1893
Orange,2020-11-11 00:00:00,1.1934
Orange,2020-11-12 00:00:00,1.1945
Orange,2020-11-13 00:00:00,1.1929
Orange,2020-11-14 00:00:00,1.1891
Orange,2020-11-15 00:00:00,1.1928
Orange,2020-11-16 00:00:00,1.1842
Orange,2020-11-17 00:00:00,1.1754
Orange,2020-11-18 00:00:00,1.1789
Orange,2020-11-19 00:00:00,1.1780
Orange,2020-11-20 00:00:00,1.1804
Orange,2020-11-21 00:00:00,1.1805
Orange,2020-11-22 00:00:00,1.1762
Orange,2020-11-23 00:00:00,1.1763
Orange,2020-11-24 00:00:00,1.1733
Orange,2020-11-25 00:00:00,1.1686
Orange,2020-11-26 00:00:00,1.1657
Orange,2020-11-27 00:00:00,1.1622
Orange,2020-11-28 00:00:00,1.1598
Orange,2020-11-29 00:00:00,1.1588
Orange,2020-11-30 00:00:00,1.1517
Orange,2020-12-01 00:00:00,1.1496
Orange,2020-12-02 00:00:00,1.1484
Orange,2020-12-03 00:00:00,1.1484
Orange,2020-12-04 00:00:00,1.1489
Orange,2020-12-05 00:00:00,1.1485
Orange,2020-12-06 00:00:00,1.1383
Orange,2020-12-07 00:00:00,1.1356
Orange,2020-12-08 00:00:00,1.1357
Orange,2020-12-09 00:00:00,1.1389
Orange,2020-12-10 00:00:00,1.1325
Orange,2020-12-11 00:00:00,1.1299
Orange,2020-12-12 00:00:00,1.1269
Orange,2020-12-13 00:00:00,1.1344
Orange,2020-12-14 00:00:00,1.1306
Orange,2020-12-15 00:00:00,1.1322
Orange,2020-12-16 00:00:00,1.1308
Orange,2020-12-17 00:00:00,1.1272
Orange,2020-12-18 00:00:00,1.1294
Orange,2020-12-19 00:00:00,1.1437
Orange,2020-12-20 00:00:00,1.1534
Orange,2020-12-21 00:00:00,1.1536
Orange,2020-12-22 00:00:00,1.1553
Orange,2020-12-23 00:00:00,1.1572
Orange,2020-12-24 00:00:00,1.1643
Orange,2020-12-25 00:00:00,1.1768
Orange,2020-12-26 00:00:00,1.1801
Orange,2020-12-27 00:00:00,1.1818
Orange,2020-12-28 00:00:00,1.1938
Orange,2020-12-29 00:00:00,1.2001
Orange,2020-12-30 00:00:00,1.2076
Orange,2020-12-31 00:00:00,1.2028
Orange,2021-01-01 00:00:00,1.2028
Orange,2021-01-02 00:00:00,1.2062
Orange,2021-01-03 00:00:00,1.2030
Orange,2021-01-04 00:00:00,1.2022
Orange,2021-01-05 00:00:00,1.2070
Orange,2021-01-06 00:00:00,1.2057
Orange,2021-01-07 00:00:00,1.1956
Orange,2021-01-08 00:00:00,1.2071
Orange,2021-01-09 00:00:00,1.1978
Orange,2021-01-10 00:00:00,1.1971
Orange,2021-01-11 00:00:00,1.1938
Los Angeles,2020-02-23 00:00:00,2.4181
Los Angeles,2020-02-24 00:00:00,2.4337
Los Angeles,2020-02-25 00:00:00,2.4355
Los Angeles,2020-02-26 00:00:00,2.4370
Los Angeles,2020-02-27 00:00:00,2.4486
Los Angeles,2020-02-28 00:00:00,2.4383
Los Angeles,2020-02-29 00:00:00,2.4534
Los Angeles,2020-03-01 00:00:00,2.4339
Los Angeles,2020-03-02 00:00:00,2.4383
Los Angeles,2020-03-03 00:00:00,2.4412
Los Angeles,2020-03-04 00:00:00,2.4114
Los Angeles,2020-03-05 00:00:00,2.3892
Los Angeles,2020-03-06 00:00:00,2.3713
Los Angeles,2020-03-07 00:00:00,2.3517
Los Angeles,2020-03-08 00:00:00,2.3158
Los Angeles,2020-03-09 00:00:00,2.2829
Los Angeles,2020-03-10 00:00:00,2.2276
Los Angeles,2020-03-11 00:00:00,2.1880
Los Angeles,2020-03-12 00:00:00,2.1314
Los Angeles,2020-03-13 00:00:00,2.0790
Los Angeles,2020-03-14 00:00:00,1.9972
Los Angeles,2020-03-15 00:00:00,1.9371
Los Angeles,2020-03-16 00:00:00,1.8660
Los Angeles,2020-03-17 00:00:00,1.7937
Los Angeles,2020-03-18 00:00:00,1.7231
Los Angeles,2020-03-19 00:00:00,1.6554
Los Angeles,2020-03-20 00:00:00,1.5869
Los Angeles,2020-03-21 00:00:00,1.5339
Los Angeles,2020-03-22 00:00:00,1.4797
Los Angeles,2020-03-23 00:00:00,1.4200
Los Angeles,2020-03-24 00:00:00,1.3752
Los Angeles,2020-03-25 00:00:00,1.3314
Los Angeles,2020-03-26 00:00:00,1.2867
Los Angeles,2020-03-27 00:00:00,1.2542
Los Angeles,2020-03-28 00:00:00,1.2175
Los Angeles,2020-03-29 00:00:00,1.1915
Los Angeles,2020-03-30 00:00:00,1.1563
Los Angeles,2020-03-31 00:00:00,1.1348
Los Angeles,2020-04-01 00:00:00,1.1184
Los Angeles,2020-04-02 00:00:00,1.0978
Los Angeles,2020-04-03 00:00:00,1.0755
Los Angeles,2020-04-04 00:00:00,1.0582
Los Angeles,2020-04-05 00:00:00,1.0427
Los Angeles,2020-04-06 00:00:00,1.0258
Los Angeles,2020-04-07 00:00:00,1.0094
Los Angeles,2020-04-08 00:00:00,0.9943
Los Angeles,2020-04-09 00:00:00,0.9903
Los Angeles,2020-04-10 00:00:00,0.9783
Los Angeles,2020-04-11 00:00:00,0.9615
Los Angeles,2020-04-12 00:00:00,0.9525
Los Angeles,2020-04-13 00:00:00,0.9400
Los Angeles,2020-04-14 00:00:00,0.9367
Los Angeles,2020-04-15 00:00:00,0.9314
Los Angeles,2020-04-16 00:00:00,0.9304
Los Angeles,2020-04-17 00:00:00,0.9270
Los Angeles,2020-04-18 00:00:00,0.9217
Los Angeles,2020-04-19 00:00:00,0.9225
Los Angeles,2020-04-20 00:00:00,0.9226
Los Angeles,2020-04-21 00:00:00,0.9284
Los Angeles,2020-04-22 00:00:00,0.9382
Los Angeles,2020-04-23 00:00:00,0.9416
Los Angeles,2020-04-24 00:00:00,0.9459
Los Angeles,2020-04-25 00:00:00,0.9507
Los Angeles,2020-04-26 00:00:00,0.9621
Los Angeles,2020-04-27 00:00:00,0.9676
Los Angeles,2020-04-28 00:00:00,0.9819
Los Angeles,2020-04-29 00:00:00,0.9906
Los Angeles,2020-04-30 00:00:00,0.9991
Los Angeles,2020-05-01 00:00:00,1.0046
Los Angeles,2020-05-02 00:00:00,1.0134
Los Angeles,2020-05-03 00:00:00,1.0243
Los Angeles,2020-05-04 00:00:00,1.0369
Los Angeles,2020-05-05 00:00:00,1.0383
Los Angeles,2020-05-06 00:00:00,1.0487
Los Angeles,2020-05-07 00:00:00,1.0514
Los Angeles,2020-05-08 00:00:00,1.0536
Los Angeles,2020-05-09 00:00:00,1.0591
Los Angeles,2020-05-10 00:00:00,1.0616
Los Angeles,2020-05-11 00:00:00,1.0675
Los Angeles,2020-05-12 00:00:00,1.0660
Los Angeles,2020-05-13 00:00:00,1.0740
Los Angeles,2020-05-14 00:00:00,1.0738
Los Angeles,2020-05-15 00:00:00,1.0712
Los Angeles,2020-05-16 00:00:00,1.0674
Los Angeles,2020-05-17 00:00:00,1.0733
Los Angeles,2020-05-18 00:00:00,1.0677
Los Angeles,2020-05-19 00:00:00,1.0628
Los Angeles,2020-05-20 00:00:00,1.0597
Los Angeles,2020-05-21 00:00:00,1.0643
Los Angeles,2020-05-22 00:00:00,1.0608
Los Angeles,2020-05-23 00:00:00,1.0589
Los Angeles,2020-05-24 00:00:00,1.0614
Los Angeles,2020-05-25 00:00:00,1.0605
Los Angeles,2020-05-26 00:00:00,1.0700
Los Angeles,2020-05-27 00:00:00,1.0669
Los Angeles,2020-05-28 00:00:00,1.0690
Los Angeles,2020-05-29 00:00:00,1.0686
Los Angeles,2020-05-30 00:00:00,1.0695
Los Angeles,2020-05-31 00:00:00,1.0685
Los Angeles,2020-06-01 00:00:00,1.0683
Los Angeles,2020-06-02 00:00:00,1.0735
Los Angeles,2020-06-03 00:00:00,1.0796
Los Angeles,2020-06-04 00:00:00,1.0869
Los Angeles,2020-06-05 00:00:00,1.0849
Los Angeles,2020-06-06 00:00:00,1.0848
Los Angeles,2020-06-07 00:00:00,1.0875
Los Angeles,2020-06-08 00:00:00,1.0827
Los Angeles,2020-06-09 00:00:00,1.0781
Los Angeles,2020-06-10 00:00:00,1.0705
Los Angeles,2020-06-11 00:00:00,1.0707
Los Angeles,2020-06-12 00:00:00,1.0710
Los Angeles,2020-06-13 00:00:00,1.0649
Los Angeles,2020-06-14 00:00:00,1.0651
Los Angeles,2020-06-15 00:00:00,1.0628
Los Angeles,2020-06-16 00:00:00,1.0519
Los Angeles,2020-06-17 00:00:00,1.0473
Los Angeles,2020-06-18 00:00:00,1.0408
Los Angeles,2020-06-19 00:00:00,1.0306
Los Angeles,2020-06-20 00:00:00,1.0198
Los Angeles,2020-06-21 00:00:00,1.0151
Los Angeles,2020-06-22 00:00:00,1.0027
Los Angeles,2020-06-23 00:00:00,0.9921
Los Angeles,2020-06-24 00:00:00,0.9857
Los Angeles,2020-06-25 00:00:00,0.9760
Los Angeles,2020-06-26 00:00:00,0.9728
Los Angeles,2020-06-27 00:00:00,0.9656
Los Angeles,2020-06-28 00:00:00,0.9588
Los Angeles,2020-06-29 00:00:00,0.9535
Los Angeles,2020-06-30 00:00:00,0.9520
Los Angeles,2020-07-01 00:00:00,0.9458
Los Angeles,2020-07-02 00:00:00,0.9469
Los Angeles,2020-07-03 00:00:00,0.9406
Los Angeles,2020-07-04 00:00:00,0.9337
Los Angeles,2020-07-05 00:00:00,0.9317
Los Angeles,2020-07-06 00:00:00,0.9359
Los Angeles,2020-07-07 00:00:00,0.9343
Los Angeles,2020-07-08 00:00:00,0.9322
Los Angeles,2020-07-09 00:00:00,0.9352
Los Angeles,2020-07-10 00:00:00,0.9336
Los Angeles,2020-07-11 00:00:00,0.9389
Los Angeles,2020-07-12 00:00:00,0.9400
Los Angeles,2020-07-13 00:00:00,0.9391
Los Angeles,2020-07-14 00:00:00,0.9417
Los Angeles,2020-07-15 00:00:00,0.9393
Los Angeles,2020-07-16 00:00:00,0.9443
Los Angeles,2020-07-17 00:00:00,0.9395
Los Angeles,2020-07-18 00:00:00,0.9413
Los Angeles,2020-07-19 00:00:00,0.9368
Los Angeles,2020-07-20 00:00:00,0.9368
Los Angeles,2020-07-21 00:00:00,0.9404
Los Angeles,2020-07-22 00:00:00,0.9368
Los Angeles,2020-07-23 00:00:00,0.9414
Los Angeles,2020-07-24 00:00:00,0.9404
Los Angeles,2020-07-25 00:00:00,0.9395
Los Angeles,2020-07-26 00:00:00,0.9365
Los Angeles,2020-07-27 00:00:00,0.9378
Los Angeles,2020-07-28 00:00:00,0.9310
Los Angeles,2020-07-29 00:00:00,0.9272
Los Angeles,2020-07-30 00:00:00,0.9221
Los Angeles,2020-07-31 00:00:00,0.9179
Los Angeles,2020-08-01 00:00:00,0.9199
Los Angeles,2020-08-02 00:00:00,0.9234
Los Angeles,2020-08-03 00:00:00,0.9201
Los Angeles,2020-08-04 00:00:00,0.9191
Los Angeles,2020-08-05 00:00:00,0.9199
Los Angeles,2020-08-06 00:00:00,0.9158
Los Angeles,2020-08-07 00:00:00,0.9167
Los Angeles,2020-08-08 00:00:00,0.9156
Los Angeles,2020-08-09 00:00:00,0.9111
Los Angeles,2020-08-10 00:00:00,0.9156
Los Angeles,2020-08-11 00:00:00,0.9111
Los Angeles,2020-08-12 00:00:00,0.9207
Los Angeles,2020-08-13 00:00:00,0.9157
Los Angeles,2020-08-14 00:00:00,0.9134
Los Angeles,2020-08-15 00:00:00,0.9130
Los Angeles,2020-08-16 00:00:00,0.9113
Los Angeles,2020-08-17 00:00:00,0.9148
Los Angeles,2020-08-18 00:00:00,0.9142
Los Angeles,2020-08-19 00:00:00,0.9200
Los Angeles,2020-08-20 00:00:00,0.9188
Los Angeles,2020-08-21 00:00:00,0.9156
Los Angeles,2020-08-22 00:00:00,0.9182
Los Angeles,2020-08-23 00:00:00,0.9232
Los Angeles,2020-08-24 00:00:00,0.9258
Los Angeles,2020-08-25 00:00:00,0.9271
Los Angeles,2020-08-26 00:00:00,0.9278
Los Angeles,2020-08-27 00:00:00,0.9362
Los Angeles,2020-08-28 00:00:00,0.9331
Los Angeles,2020-08-29 00:00:00,0.9399
Los Angeles,2020-08-30 00:00:00,0.9391
Los Angeles,2020-08-31 00:00:00,0.9471
Los Angeles,2020-09-01 00:00:00,0.9479
Los Angeles,2020-09-02 00:00:00,0.9484
Los Angeles,2020-09-03 00:00:00,0.9522
Los Angeles,2020-09-04 00:00:00,0.9522
Los Angeles,2020-09-05 00:00:00,0.9563
Los Angeles,2020-09-06 00:00:00,0.9549
Los Angeles,2020-09-07 00:00:00,0.9579
Los Angeles,2020-09-08 00:00:00,0.9607
Los Angeles,2020-09-09 00:00:00,0.9642
Los Angeles,2020-09-10 00:00:00,0.9712
Los Angeles,2020-09-11 00:00:00,0.9732
Los Angeles,2020-09-12 00:00:00,0.9793
Los Angeles,2020-09-13 00:00:00,0.9783
Los Angeles,2020-09-14 00:00:00,0.9697
Los Angeles,2020-09-15 00:00:00,0.9742
Los Angeles,2020-09-16 00:00:00,0.9812
Los Angeles,2020-09-17 00:00:00,0.9854
Los Angeles,2020-09-18 00:00:00,0.9896
Los Angeles,2020-09-19 00:00:00,0.9929
Los Angeles,2020-09-20 00:00:00,0.9929
Los Angeles,2020-09-21 00:00:00,0.9944
Los Angeles,2020-09-22 00:00:00,0.9954
Los Angeles,2020-09-23 00:00:00,0.9964
Los Angeles,2020-09-24 00:00:00,1.0010
Los Angeles,2020-09-25 00:00:00,1.0053
Los Angeles,2020-09-26 00:00:00,1.0111
Los Angeles,2020-09-27 00:00:00,1.0123
Los Angeles,2020-09-28 00:00:00,1.0134
Los Angeles,2020-09-29 00:00:00,1.0197
Los Angeles,2020-09-30 00:00:00,1.0199
Los Angeles,2020-10-01 00:00:00,1.0300
Los Angeles,2020-10-02 00:00:00,1.0349
Los Angeles,2020-10-03 00:00:00,1.0371
Los Angeles,2020-10-04 00:00:00,1.0449
Los Angeles,2020-10-05 00:00:00,1.0539
Los Angeles,2020-10-06 00:00:00,1.0617
Los Angeles,2020-10-07 00:00:00,1.0638
Los Angeles,2020-10-08 00:00:00,1.0723
Los Angeles,2020-10-09 00:00:00,1.0852
Los Angeles,2020-10-10 00:00:00,1.0872
Los Angeles,2020-10-11 00:00:00,1.0944
Los Angeles,2020-10-12 00:00:00,1.0943
Los Angeles,2020-10-13 00:00:00,1.0976
Los Angeles,2020-10-14 00:00:00,1.1023
Los Angeles,2020-10-15 00:00:00,1.1071
Los Angeles,2020-10-16 00:00:00,1.1116
Los Angeles,2020-10-17 00:00:00,1.1153
Los Angeles,2020-10-18 00:00:00,1.1226
Los Angeles,2020-10-19 00:00:00,1.1186
